timestamp,energy,energy_change,zero_crossing,is_silent,silence_duration,energy_std,energy_mean,is_chapter_boundary,relative_position,episode_id
1605.0,0.026283495128154755,0.01838519051671028,0.04443359375,0.0,0.0,0.015367635874990312,0.021609035242969792,0,0.3911676537252321,81976
1620.0,0.05568251758813858,0.05380639433860779,0.12646484375,0.0,0.0,0.01798174245848204,0.025807839119806886,0,0.3948234261899539,81976
1635.0,0.12808986008167267,0.09484656155109406,0.1435546875,0.0,0.0,0.04424002210295368,0.06081341734776894,0,0.3984791986546757,81976
1650.0,0.04022131487727165,0.012475421652197838,0.14453125,0.0,0.0,0.054045272414276355,0.07095357624348253,0,0.4021349711193975,81976
1665.0,0.11398855596780777,0.1110810860991478,0.13037109375,0.0,0.0,0.04573640337023073,0.06917953122562419,0,0.40579074358411926,81976
1680.0,0.023206615820527077,-0.03981722891330719,0.0703125,0.0,0.0,0.04043271669636951,0.04914036129290859,0,0.4094465160488411,81976
1695.0,0.04534711688756943,0.03664395958185196,0.0947265625,0.0,0.0,0.015937007089968366,0.017041020679850288,0,0.4131022885135629,81976
1710.0,7.35629364498891e-05,-0.0001674081722740084,0.0947265625,1.0,10.0,0.017614174931618945,0.010182831044706594,0,0.41675806097828466,81976
1740.0,0.05581028759479523,0.05518464371562004,0.109375,0.0,0.0,0.02724423746829214,0.020196052850224078,0,0.42406960590772824,81976
1755.0,0.0067912437953054905,0.0036453891079872847,0.1875,0.0,0.0,0.026178918975979834,0.033421123128694795,0,0.42772537837245006,81976
1770.0,0.03675752505660057,0.016211912035942078,0.05126953125,0.0,0.0,0.04793912598766249,0.042274607403669506,0,0.4313811508371719,81976
1785.0,0.02259155921638012,0.022335201501846313,0.30810546875,0.0,0.0,0.04672356631067841,0.04682871976789708,0,0.43503692330189364,81976
1800.0,0.007032647728919983,-0.06284942477941513,0.552734375,0.0,0.0,0.033041505754553835,0.04158817480007807,0,0.43869269576661546,81976
1815.0,0.00010829530947376043,-0.03507049381732941,0.0859375,1.0,5.0,0.044871085019849266,0.049744999222942475,0,0.4423484682313372,81976
1830.0,0.13772937655448914,0.02740563452243805,0.1142578125,0.0,0.0,0.05664036649559315,0.063152813258057,0,0.44600424069605904,81976
1845.0,0.036306560039520264,0.0360221266746521,0.0673828125,0.0,0.0,0.057005305222872,0.07782943673858729,0,0.44966001316078086,81976
1860.0,0.021158110350370407,-0.04641266539692879,0.072265625,0.0,0.0,0.054135013057297225,0.06178999298329776,0,0.4533157856255026,81976
1875.0,0.0007663627620786428,-0.09695826470851898,0.01025390625,1.0,5.0,0.04675528440817214,0.04002485057571903,0,0.45697155809022444,81976
1890.0,0.04017264395952225,-0.06076943874359131,0.21875,0.0,0.0,0.03953351001547831,0.04697191866580397,0,0.4606273305549462,81976
1905.0,0.005855242721736431,-0.026801664382219315,0.4287109375,0.0,0.0,0.034248003621449426,0.027924004583231483,0,0.464283103019668,81976
1920.0,0.002873071702197194,0.0027500081341713667,0.01220703125,1.0,15.0,0.018946336731924782,0.013336482292894894,1,0.4679388754843898,81976
1935.0,0.02166265808045864,-0.0014378353953361511,0.21240234375,0.0,0.0,0.04102604650430555,0.04630864803524067,0,0.4715946479491116,81976
1950.0,0.06451340019702911,-0.0007118135690689087,0.09716796875,0.0,0.0,0.04040100295305923,0.05322644098487217,0,0.4752504204138334,81976
1965.0,0.046986743807792664,0.04663287475705147,0.2197265625,0.0,0.0,0.03289257175398744,0.054573065441218205,0,0.4789061928785552,81976
1980.0,0.00014872710744384676,-0.06336121261119843,0.0458984375,1.0,5.0,0.038867826451774265,0.046860656625843454,0,0.482561965343277,81976
1995.0,0.03625128045678139,-0.028042886406183243,0.63037109375,0.0,0.0,0.025402444106792935,0.02067021209950326,0,0.48621773780799876,81976
2010.0,0.028674809262156487,0.027820134535431862,0.09326171875,0.0,0.0,0.024731485615476455,0.028490714719130967,0,0.4898735102727206,81976
2025.0,0.11144793033599854,0.09665679186582565,0.1416015625,0.0,0.0,0.039055655154836076,0.06354206583152215,0,0.4935292827374424,81976
2040.0,0.12535682320594788,0.022918999195098877,0.078125,0.0,0.0,0.046803167128178766,0.0836838074028492,0,0.49718505520216416,81976
2055.0,0.00020644156029447913,-0.10789588838815689,0.126953125,1.0,5.0,0.0680568074523435,0.0627558790583862,0,0.500840827666886,81976
2070.0,0.003255301620811224,-0.13594511151313782,0.21484375,0.0,0.0,0.06927191040757313,0.06075488244823646,0,0.5044966001316078,81976
